AmBe_Pb,Run01,1.2295081967213115,0.6626682928330405,0,0,1,1,1,0,0,1,2,1,2,1,1,1,1,2,1,1,2,1,2,1,1,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,2,1,0,1,2,3,1,1,1,2,2,1,1,1,1,0
control,Run01,1.446808510638298,1.107201006915548,2,0,2,2,6,1,1,1,1,1,1,1,2,1,2,1,1,0,1,2,2,2,1,1,1,0,1,1,1,1,1,2,1,1,3,5,2,1,4,1,1,1,1,1,1,1,1
AmBe,Run02,0.7708333333333334,0.5859317129343846,0,0,2,0,1,1,1,1,1,1,1,1,1,1,1,0,3,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0
control,Run02,0.8596491228070176,0.6051995898477313,0,0,0,1,0,0,0,0,1,1,0,2,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,1
AmBe,Run03,1.3773584905660377,0.7580116764754969,1,0,0,1,1,1,1,2,3,1,2,1,2,2,2,1,3,2,1,2,1,1,1,3,2,1,2,1,1,3,1,0,1,1,1,1,2,3,1,0,1,2,2,1,1,2,2,1,1,1,1,1,1
control,Run03,0.9333333333333333,0.5436502143433364,0,0,0,0,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,0
control,run04,1.3518518518518519,0.7241190665191538,1,0,1,2,1,0,2,1,2,0,1,2,2,2,1,0,2,1,1,1,2,1,1,1,2,1,2,1,1,1,1,2,1,2,2,1,1,1,3,2,0,1,1,1,1,1,3,2,1,2,1,2,2,3
Cs-137,run04,1.2075471698113207,0.5269524544818469,0,1,1,2,1,2,3,1,1,1,1,2,2,1,1,2,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1
control,run05,1.0952380952380953,0.4948716593053935,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,2,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,0,1,1,2,0
Cs-137,run05,1.3617021276595744,0.562121055898847,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,2,1,3,1,1,1,2,1,1,1,1,1,2,2,3,2,2,2,2,1,1,2,1,1,1,1,1
control,run06,0.7142857142857143,0.49487165930539345,0,1,1,0,1,1,1,1,1,1,1,2,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0
Cs-137,run06,0.8823529411764706,0.4032738000235908,1,0,1,1,1,1,1,1,0,1,2,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,2,1
Control,run07,0.8333333333333334,0.372677996249965,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Fiesta Front,run07,0.32,0.5075431016179808,1,1,2,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
control08,run08,1.0869565217391304,0.5032972566430532,1,2,1,1,1,2,1,2,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,2,1
Fiesta Be front (junk),run08,0.5714285714285714,0.7284313590846836,0,0,0,0,0,0,0,1,2,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,2,0,0,2,0,0,2,2,0,0,1
AmBe-blueLED,run09,1.4,0.8,1,1,1,1,1,1,3,2,1,3,2,1,2,1,1,1,3,1,0,1
ctrl,run09,0.52,0.5381449618829485,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ctrl,run10,1.5185185185185186,0.917741606915842,1,2,4,2,3,1,3,1,2,2,3,1,3,1,1,2,2,1,1,1,1,0,1,3,1,0,0,0,2,1,2,1,2,1,1,2,1,2,2,1,2,1,2,3,2,2,2,2,2,2,1,0,0,0
UBe_thick_front_blue,run10,1.2941176470588236,1.1077997562216106,6,0,1,0,0,0,1,0,1,4,2,4,2,1,2,1,1,2,2,1,1,2,2,3,1,2,0,2,0,0,1,0,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
control,run11,1.320754716981132,0.7955912695210572,1,3,1,0,1,2,1,1,0,1,1,1,1,2,1,1,1,1,1,3,1,1,1,1,2,3,3,1,2,0,1,0,1,1,2,2,4,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1
UBe_thick_front_blue,run11,1.4745762711864407,0.9452097283795718,0,1,0,4,3,2,1,4,1,1,1,1,3,2,2,1,3,1,1,1,1,1,3,2,1,2,1,2,0,2,0,0,1,2,1,1,3,1,1,2,2,2,1,3,1,3,1,1,1,2,2,1,0,1,1,1,1,1,2
AmBe_side,run12,1.1153846153846154,0.3194855331891567,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
control,run12,1.150943396226415,0.5628842977425019,2,1,2,2,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1
AmBe_side,run13,0.19298245614035087,0.7594688007688899,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ctrl,run13,0.82,1.1079711187571635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,1,2,1,2,1,0,1,2,0,2,1,0,0,0,0,3,1,3,1,0,3,3,2,2,0,0,0
AmBe-Top,run14,0.5555555555555556,0.737027731190089,1,0,0,0,2,0,0,1,0,3,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0
ctrl,run14,0.5555555555555556,1.1653431646335017,0,0,3,0,3,3,2,0,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
